Price,Type,Rooms_group,Bathroom_group,Car_group,date_month,YearBuilt,BuildingArea,Landsize,Suburb,Distance,CouncilArea,Postcode,airbnb_entire_home_price_mean,airbnb_one_room_price_mean,airbnb_location_score_mean
555000.0,h,3,1,1,2016-04,,,565.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
490000.0,h,3,1,2,2016-04,,,541.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
620500.0,h,3,1,1,2016-04,,,609.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
480000.0,h,3,1,2,2016-06,1978.0,99.0,546.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
435000.0,h,2,1,3 o más,2016-06,1960.0,81.0,343.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
607000.0,h,3,1,2,2016-07,,,575.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
600000.0,h,3,1,3 o más,2016-07,,,634.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
560000.0,h,2,1,1,2016-07,1970.0,106.0,615.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
626800.0,h,4,1,2,2016-07,1950.0,130.0,581.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
670000.0,h,3,1,2,2016-08,,,532.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
571500.0,h,3,2,2,2016-08,1990.0,137.0,528.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
315000.0,u,2,1,1,2016-08,,,14.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
630000.0,h,3,1,3 o más,2016-10,,,625.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
685000.0,h,3,1,3 o más,2016-10,,,592.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
690000.0,h,3,1,3 o más,2016-10,,,629.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
605000.0,h,5 o más,2,2,2016-10,1960.0,133.0,661.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
808000.0,h,3,1,2,2016-10,,,692.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
790000.0,h,3,1,2,2017-11,,,568.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
600000.0,h,3,1,2,2016-12,1960.0,112.0,751.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
650000.0,h,3,1,0,2016-12,1950.0,112.0,598.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
640000.0,h,4,1,1,2016-12,,,609.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
736000.0,h,4,1,2,2016-12,1955.0,133.0,615.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
605000.0,h,3,1,1,2016-12,,,617.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
650000.0,h,3,1,1,2016-05,,,611.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
725000.0,h,3,1,1,2016-10,,,668.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
715000.0,h,2,1,2,2016-10,,,588.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
735000.0,h,4,2,3 o más,2016-04,1975.0,201.0,635.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
635800.0,h,3,1,1,2016-04,,,602.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
432500.0,h,3,1,1,2016-07,,,581.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
621000.0,h,3,1,1,2016-09,,,619.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
580000.0,h,3,1,1,2017-03,,,0.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
680000.0,h,3,1,2,2017-03,,105.0,553.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
700000.0,h,3,1,2,2016-06,1975.0,111.0,538.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
650000.0,h,3,1,2,2016-11,,,476.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
1190000.0,h,2,1,3 o más,2016-11,1950.0,141.0,968.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
591000.0,h,3,1,2,2016-05,1970.0,673.0,673.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
665000.0,h,3,1,2,2016-05,1940.0,101.0,707.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
710000.0,h,3,1,1,2016-08,,,610.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
705000.0,h,4,2,1,2017-02,,,570.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
520000.0,h,3,1,1,2017-02,,,535.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
620000.0,h,3,3 o más,2,2016-07,2011.0,155.0,221.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
503000.0,h,3,1,1,2016-06,1945.0,90.0,251.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
1000000.0,h,5 o más,2,1,2016-05,1999.0,295.0,786.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
650000.0,h,3,1,1,2016-08,,,556.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
871000.0,h,3,1,2,2016-08,,,694.0,Sunshine North,13.3,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
496000.0,h,3,1,2,2016-03,,,780.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
488000.0,h,3,1,2,2016-03,,,538.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
560000.0,h,3,1,3 o más,2016-03,1970.0,115.0,582.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
615000.0,h,3,2,3 o más,2016-03,1975.0,152.0,667.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
450000.0,t,3,3 o más,1,2016-04,2004.0,178.0,344.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
581000.0,h,3,1,3 o más,2016-07,1970.0,,656.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
625000.0,h,4,2,2,2016-07,1960.0,,611.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
645400.0,h,4,2,3 o más,2016-07,,,765.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
680000.0,h,3,1,2,2016-07,1966.0,144.0,726.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
620000.0,h,3,1,3 o más,2016-08,1960.0,125.0,699.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
545000.0,u,3,2,1,2016-10,2011.0,131.0,240.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
621000.0,h,5 o más,2,2,2016-10,1997.0,176.0,596.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
515000.0,h,3,1,1,2016-10,,106.0,620.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
601000.0,h,4,1,3 o más,2017-11,,,520.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
687000.0,h,3,1,1,2016-12,1950.0,102.0,695.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
668000.0,h,3,1,2,2016-12,1970.0,,697.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
485000.0,h,3,3 o más,2,2016-12,1955.0,166.0,482.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
510000.0,h,4,1,1,2016-08,1970.0,151.0,672.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
665000.0,h,3,3 o más,2,2016-05,,,699.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
500000.0,h,3,1,1,2016-05,1970.0,133.0,541.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
825000.0,h,3,1,0,2016-10,,,792.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
480000.0,h,3,1,2,2016-04,1960.0,148.0,696.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
544500.0,h,3,2,2,2016-04,,,696.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
621000.0,h,4,1,1,2016-07,1950.0,130.0,700.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
575000.0,h,3,1,2,2016-09,,,686.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
650000.0,h,3,1,3 o más,2017-03,1970.0,,612.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
593000.0,h,3,1,1,2017-03,,,534.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
690000.0,h,3,1,0,2017-03,1967.0,121.0,540.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
625000.0,h,3,1,2,2017-03,,,650.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
660000.0,h,3,1,3 o más,2017-03,,,700.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
472500.0,h,3,1,1,2016-06,,,586.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
547500.0,h,3,1,2,2016-06,1950.0,131.0,603.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
590000.0,h,3,2,3 o más,2016-06,,,697.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
280000.0,h,1,1,2,2016-11,2009.0,45.0,0.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
555000.0,h,3,1,1,2016-08,1975.0,106.0,836.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
587000.0,h,3,1,1,2016-08,,,694.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
600000.0,h,3,2,2,2016-08,1999.0,156.0,579.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
622500.0,h,3,1,1,2016-09,1970.0,131.0,534.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
350000.0,u,2,1,1,2016-09,1990.0,80.0,235.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
657000.0,h,4,2,3 o más,2017-02,1975.0,178.0,651.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
795000.0,h,3,1,2,2017-02,,,739.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
682000.0,h,3,1,1,2016-07,1960.0,155.0,694.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
520000.0,h,3,1,2,2016-06,1960.0,170.0,691.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
470000.0,h,3,1,1,2016-06,1971.0,103.0,591.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
586000.0,h,3,1,1,2016-06,1960.0,120.0,701.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
305000.0,h,3,1,2,2016-06,1970.0,114.0,367.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
705000.0,h,4,2,3 o más,2016-11,1975.0,198.0,759.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
486000.0,h,3,1,2,2016-11,,,539.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
645000.0,h,4,2,3 o más,2016-11,1970.0,215.0,616.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
530000.0,h,3,1,1,2016-11,,,623.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
500000.0,h,3,1,2,2016-11,1970.0,109.0,627.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
510000.0,t,3,2,1,2016-05,2012.0,141.0,333.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
715000.0,h,5 o más,2,2,2016-08,,,654.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
545000.0,h,3,1,2,2016-08,,,512.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
750500.0,h,3,2,3 o más,2016-08,1995.0,181.0,805.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
451000.0,h,3,1,3 o más,2016-07,1978.0,146.0,655.0,Sunshine West,13.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
2440000.0,h,4,3 o más,2,2016-03,1930.0,264.0,596.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1110000.0,t,3,2,2,2016-03,1970.0,129.0,401.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2128000.0,h,4,3 o más,2,2016-03,2000.0,312.0,771.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2009000.0,h,3,1,2,2016-03,,,843.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2200000.0,h,5 o más,3 o más,2,2016-03,1920.0,235.0,735.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1330500.0,t,3,2,2,2016-03,2004.0,,226.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1325000.0,t,3,2,1,2016-03,,,302.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
930000.0,u,3,2,2,2016-04,1992.0,,252.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
640000.0,u,2,1,1,2017-04,1970.0,76.0,0.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
745000.0,u,2,1,1,2017-04,,,161.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2100000.0,h,3,2,2,2016-04,,,1255.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1700000.0,h,3,1,1,2016-04,1930.0,180.0,763.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2500000.0,h,4,2,2,2016-06,1920.0,256.0,783.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1910000.0,h,3,2,1,2016-06,,,404.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1018000.0,h,2,1,2,2016-06,,15.0,391.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2200000.0,h,4,2,2,2016-07,1920.0,272.0,734.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
736000.0,u,3,1,2,2016-07,,,195.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
770000.0,u,2,1,1,2016-07,1960.0,,156.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2345000.0,h,4,2,2,2016-07,,,798.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2860000.0,h,4,2,2,2016-07,2014.0,264.0,779.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1530000.0,h,4,2,2,2016-08,1890.0,,486.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1930000.0,h,4,2,2,2016-08,1950.0,218.0,867.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1812500.0,h,4,2,2,2016-08,1920.0,230.0,715.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
760000.0,u,2,1,1,2016-08,1968.0,80.0,681.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1300000.0,h,4,2,2,2016-10,1950.0,198.0,809.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1864000.0,h,3,2,1,2016-10,,,405.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2200000.0,h,3,2,3 o más,2016-10,,,816.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1960000.0,h,3,2,2,2016-10,1930.0,173.0,585.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
680000.0,h,2,1,1,2016-10,,,387.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1455000.0,h,4,2,1,2016-10,,,494.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2630000.0,h,5 o más,3 o más,2,2016-10,1925.0,362.0,777.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
880000.0,u,3,1,2,2017-11,1970.0,110.0,217.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1650000.0,h,5 o más,3 o más,2,2016-12,1930.0,,693.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1755000.0,h,3,2,2,2016-12,1970.0,159.0,808.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1700000.0,h,4,1,1,2016-12,1900.0,143.0,579.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
805000.0,u,2,1,2,2016-08,,,297.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1975000.0,h,5 o más,2,2,2016-08,2001.0,286.0,641.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
610000.0,u,2,1,1,2016-10,1970.0,78.0,102.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2003000.0,h,4,2,1,2016-10,1880.0,,383.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
831000.0,u,2,1,1,2016-10,,,982.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1350000.0,h,5 o más,2,2,2016-04,1948.0,,677.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
550000.0,u,2,1,1,2016-04,,,174.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1850000.0,h,4,2,2,2016-04,1970.0,292.0,612.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2050000.0,h,4,2,2,2016-04,1910.0,293.0,949.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2100000.0,h,5 o más,2,2,2016-07,1915.0,277.0,1025.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1150000.0,h,3,2,1,2016-09,2005.0,145.0,247.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
823000.0,u,2,1,2,2016-09,1970.0,,165.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2100000.0,h,5 o más,3 o más,3 o más,2016-09,,,827.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
770500.0,t,2,2,1,2016-09,1997.0,92.0,88.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1250000.0,h,4,2,2,2016-09,1930.0,,457.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
600000.0,u,2,1,1,2016-09,1975.0,105.0,101.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2060000.0,h,4,2,2,2017-03,,,745.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1750000.0,h,4,2,3 o más,2017-03,,,817.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1725000.0,h,4,2,2,2016-06,,,798.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
620000.0,u,2,1,1,2016-11,,,96.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
562500.0,u,2,1,0,2016-11,1950.0,,0.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1850000.0,h,4,2,2,2016-05,,,632.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2125000.0,h,4,2,2,2016-05,1927.0,239.0,702.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
656000.0,u,2,1,1,2016-05,1970.0,76.0,951.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1650000.0,h,4,1,0,2016-05,1890.0,,437.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1518000.0,h,5 o más,2,1,2016-04,1950.0,231.0,632.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1560000.0,h,3,2,1,2016-09,2013.0,209.0,335.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1185000.0,h,3,2,2,2017-02,2000.0,,267.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
865000.0,t,3,1,1,2017-02,1970.0,101.0,217.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1135000.0,h,3,1,2,2017-02,,,414.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2160000.0,h,4,3 o más,3 o más,2017-02,1969.0,236.0,1064.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
899000.0,u,2,1,1,2017-02,1980.0,,226.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2000000.0,h,5 o más,3 o más,3 o más,2016-07,1997.0,,650.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2300000.0,h,3,2,1,2016-06,1920.0,219.0,735.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
520000.0,u,2,1,1,2016-06,,,0.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2450000.0,h,5 o más,3 o más,2,2016-06,,,1076.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
600000.0,u,2,1,2,2016-11,1985.0,80.0,124.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2180000.0,h,3,1,2,2016-11,1910.0,128.0,441.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
2760000.0,h,4,2,3 o más,2016-11,1920.0,,924.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
813000.0,u,2,1,2,2016-01,,,108.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1205000.0,h,3,1,2,2016-01,,,490.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1251000.0,h,3,2,1,2016-05,1930.0,211.0,536.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1650000.0,h,5 o más,3 o más,2,2016-05,1928.0,295.0,713.0,Surrey Hills,11.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
600000.0,h,2,1,1,2016-05,,,163.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1835000.0,h,4,2,2,2016-05,1930.0,185.0,619.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
778500.0,u,2,1,1,2016-05,1960.0,78.0,170.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1751000.0,h,4,1,3 o más,2016-08,,,627.0,Surrey Hills,11.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
